adm_region,adm_provincia,adm_comuna,adm_local,EDUARDO ANTONIO ARTES BRICHETTI,EVELYN MATTHEI FORNET,FRANCO PARISI FERNANDEZ,HAROLD MAYNE-NICHOLLS SECUL,JEANNETTE JARA ROMAN,JOHANNES KAISER BARENTS-VON HOHENHAGEN,JOSE ANTONIO KAST RIST,MARCO ANTONIO ENRIQUEZ-OMINAMI GUMUCIO,validamente_emitidos,votos_nulos,votos_blancos,total_votacion
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA LIBERTADOR GENERAL BERNARDO O'HIGGINS,39,516,829,73,1627,643,1050,82,4859,156,61,5076
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA MAHUIDA,29,503,469,53,1195,586,887,58,3780,116,48,3944
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA MANUEL MAGALLANES MOURE,22,202,328,23,543,254,378,17,1767,46,14,1827
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA PILAR MOLINER DE NUEZ,21,359,423,29,808,370,703,46,2759,85,37,2881
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA RENE SCHNEIDER,33,416,1088,35,1488,627,983,66,4736,178,65,4979
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA REPUBLICA DE LOS EE.UU. DE AMERICA,34,413,835,61,1518,488,904,67,4320,124,42,4486
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,ESCUELA REPUBLICA DEL BRASIL,38,847,665,105,2213,803,1357,66,6094,159,55,6308
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,GIMNASIO MUNICIPAL,22,527,335,61,987,541,820,58,3351,71,29,3451
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO A-127 FIDEL PINOCHET LE-BRUN,39,452,517,52,1153,558,850,46,3667,83,62,3812
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO BICENTENARIO DE EXCELENCIA,14,308,369,26,757,316,471,29,2290,66,23,2379
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO CARDENAL ANTONIO SAMORE,38,390,968,60,1230,492,808,75,4061,146,30,4237
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO CLARA SOLOVERA,24,695,904,71,1318,670,1365,65,5112,111,39,5262
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO HARDWARE,52,500,1467,55,1566,528,1225,98,5491,217,77,5785
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO INDUSTRIAL MIGUEL AYLWIN GAJARDO,23,456,372,66,1081,537,870,52,3457,96,32,3585
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO LUCILA GODOY ALCAYAGA,31,570,548,63,1548,894,1031,41,4726,145,49,4920
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO NUEVO PORVENIR,46,431,1656,49,1541,588,1170,102,5583,211,78,5872
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LICEO VALLE DE LLUTA,33,308,1582,27,1069,434,967,99,4519,185,72,4776
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,LINCOLN COLLEGE SAN BERNARDO,49,714,1057,118,1845,658,1404,77,5922,120,46,6088
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,SAN IGNACIO COLLEGE L1,49,572,848,102,1510,615,1137,71,4904,115,34,5053
METROPOLITANA DE SANTIAGO,MAIPO,SAN BERNARDO,SAN IGNACIO COLLEGE L2,40,611,769,78,1679,581,1098,55,4911,149,32,5092
METROPOLITANA DE SANTIAGO,MELIPILLA,ALHUE,LICEO MUNICIPAL SARA TRONCOSO TRONCOSO,16,523,1209,44,1594,721,1431,55,5593,156,79,5828
METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVI,ESCUELA CUYUNCAVI,24,347,1030,42,1114,496,809,51,3913,149,82,4144
METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVI,ESCUELA FERNANDO CARVAJAL PINTO,20,527,827,56,1023,652,1028,40,4173,79,43,4295
METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVI,ESCUELA SAN JOSE OBRERO DE CURACAVI,31,754,873,71,1695,961,1402,63,5850,129,55,6034
METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVI,ESCUELA VALLE DE PUANGUE,29,708,1182,69,1733,870,1356,78,6025,166,82,6273
METROPOLITANA DE SANTIAGO,MELIPILLA,CURACAVI,LICEO PRESIDENTE BALMACEDA,29,892,1039,77,1770,1092,1536,81,6516,148,80,6744
METROPOLITANA DE SANTIAGO,MELIPILLA,MARIA PINTO,ESCUELA F-N° 732 CHOROMBO ALTO,61,242,489,24,601,339,769,35,2560,54,44,2658
METROPOLITANA DE SANTIAGO,MELIPILLA,MARIA PINTO,LICEO MUNICIPAL F-860 L1,27,548,849,40,1189,690,1264,52,4659,129,63,4851
METROPOLITANA DE SANTIAGO,MELIPILLA,MARIA PINTO,LICEO MUNICIPAL F-860 L2,20,575,864,42,1179,569,1083,42,4374,119,71,4564
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,CENTRO EDUCACIONAL MENESIANO,27,495,1027,57,1197,719,1291,50,4863,137,67,5067
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO ALONSO DE ERCILLA,37,615,810,66,1259,610,1172,58,4627,164,48,4839
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO MELIPILLA,33,621,777,61,1237,587,1174,34,4524,95,36,4655
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO MONSEÑOR JAIME LARRAIN BUNSTER,19,423,1089,48,1269,670,1109,57,4684,178,104,4966
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO NUESTRA SEÑORA DE LA PRESENTACION,34,744,968,76,1447,875,1439,50,5633,159,55,5847
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO POMAIRE,38,498,722,48,1094,664,1139,52,4255,203,80,4538
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO SAN AGUSTIN COMERCIAL,33,950,1414,56,1511,1076,2332,97,7469,216,95,7780
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,COLEGIO SAN MANUEL,21,320,759,44,783,408,778,36,3149,102,38,3289
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,ESCUELA NUESTRA SEÑORA Y MADRE DEL CARMEN,45,580,2091,81,1658,842,1508,101,6906,246,88,7240
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,ESCUELA PEDRO MARIN ALEMANY,35,691,1113,52,1428,986,1622,77,6004,160,68,6232
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,ESCUELA REPUBLICA DEL BRASIL,24,525,640,53,1083,615,965,35,3940,133,45,4118
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,ESCUELA SANTA ROSA ESMERALDA,25,323,537,31,640,472,805,37,2870,76,39,2985
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO EL BOLLENAR L1,28,471,1078,61,1152,656,1501,78,5025,150,64,5239
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO EL BOLLENAR L2,29,413,913,58,992,614,1240,61,4320,153,65,4538
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO GABRIELA MISTRAL DE MELIPILLA,33,861,1074,84,1521,943,1941,77,6534,185,65,6784
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO HERMANOS SOTOMAYOR BAEZA L1,24,604,789,65,1230,759,1186,52,4709,155,48,4912
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO HERMANOS SOTOMAYOR BAEZA L2,36,532,711,46,1056,623,1082,52,4138,110,47,4295
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO POLITECNICO MELIPILLA L1,40,541,934,43,1169,660,1039,60,4486,138,62,4686
METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,LICEO POLITECNICO MELIPILLA L2,26,485,880,48,1194,624,1116,61,4434,118,57,4609
METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,ESCUELA ENRIQUE REYMOND ALDUNATE,20,390,664,25,814,576,1326,33,3848,127,63,4038
METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,LICEO SAN PEDRO,22,416,863,43,866,702,1486,37,4435,127,70,4632
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,COLEGIO BICENTENARIO POLITECNICO ALEMAN ALBERT EINSTEIN,20,230,391,29,567,377,1337,15,2966,44,16,3026
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,COLEGIO LOS CONQUISTADORES,18,433,200,53,942,356,447,32,2481,52,13,2546
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,COLEGIO MATER DEI,38,775,559,96,1575,687,1237,49,5016,91,24,5131
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,COLEGIO SAINT MAURICES,26,444,1126,58,1341,603,888,91,4577,99,80,4756
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,COLEGIO SAN JOSE DE CERRILLOS,30,411,351,46,1084,457,547,42,2968,52,26,3046
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA CAMPOS DE MAIPU - CERRILLOS,43,555,906,52,1677,726,977,73,5009,146,61,5216
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA CERRILLOS,26,468,436,53,965,500,658,37,3143,83,33,3259
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA CONDORES DE PLATA,35,561,944,58,1534,694,905,67,4798,142,54,4994
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA EJERCITO LIBERTADOR DE CERRILLOS,53,583,1459,83,1856,753,1132,103,6022,159,60,6241
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA ESTRELLA REINA DE CHILE,27,384,544,48,1093,508,600,54,3258,82,30,3370
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA JOSE JOAQUIN PRIETO VIAL,35,619,615,71,1853,708,815,72,4788,118,46,4952
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,ESCUELA PEDRO AGUIRRE CERDA,49,599,687,71,1539,651,976,55,4627,134,42,4803
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRILLOS,GIMNASIO MUNICIPAL DE CERRILLOS,42,653,1117,73,2047,780,1086,110,5908,158,73,6139
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,COLEGIO ENRIQUE ALVEAR DE CERRO NAVIA,68,463,1092,50,1910,590,1041,100,5314,152,87,5553
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,COMPLEJO EDUCACIONAL CERRO NAVIA,40,464,1100,51,1737,581,970,76,5019,150,68,5237
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA ALIANZA,39,473,1028,47,1417,558,898,76,4536,121,41,4698
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA CIUDAD SANTO DOMINGO DE GUZMAN,45,509,876,65,1644,716,1041,87,4983,130,61,5174
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA DOCTOR TREVISO GIRARDI TONELLI,36,535,890,50,1673,634,968,63,4849,145,44,5038
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA ESPECIAL SARGENTO CANDELARIA,26,387,974,53,1192,453,851,59,3995,135,51,4181
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA FEDERICO ACEVEDO SALAZAR,56,445,1198,69,1662,602,954,94,5080,123,53,5256
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA GENERAL RENE ESCAURIAZA,37,540,1043,61,1597,611,919,83,4891,176,67,5134
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA HERMINDA DE LA VICTORIA,51,527,1035,53,1983,602,1027,89,5367,144,43,5554
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA MILLAHUE,81,584,1324,76,2151,773,1299,109,6397,168,79,6644
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA PAULO FREIRE,34,356,843,39,1314,468,776,68,3898,97,78,4073
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA PRESIDENTE ROOSEVELT,28,397,563,36,1281,465,642,49,3461,93,44,3598
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA PROFESOR MANUEL GUERRERO CEBALLOS,58,478,1047,84,1834,638,1055,93,5287,146,63,5496
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA PROVINCIA DE ARAUCO,28,416,789,52,1332,525,810,45,3997,107,41,4145
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA REPUBLICA DE CROACIA,52,616,1020,73,2015,719,1028,94,5617,166,67,5850
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA REPUBLICA DE ITALIA,28,353,431,36,890,338,527,38,2641,88,22,2751
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,ESCUELA SARGENTO CANDELARIA,52,589,737,51,1570,569,894,58,4520,151,52,4723
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,GIMNASIO MUNICIPAL,49,525,1250,39,1594,656,1064,109,5286,167,87,5540
METROPOLITANA DE SANTIAGO,SANTIAGO,CERRO NAVIA,LICEO LOS HEROES DE LA CONCEPCION,56,589,1323,53,2010,726,1248,122,6127,208,119,6454
METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALI,CENTRO POLITECNICO PARTICULAR CONCHALI,56,830,1144,90,2458,1025,1247,94,6944,261,60,7265
METROPOLITANA DE SANTIAGO,SANTIAGO,CONCHALI,COLEGIO CRISTOBAL COLON,38,511,542,43,1372,513,706,58,3783,112,38,3933
